Time (sec),"CH 1, ECG (mV)","CH40, Heart Rate (mV)"
22.635,-0.052185059,58.25242718
22.636,-0.05065918,58.25242718
22.637,-0.049133301,58.25242718
22.638,-0.047912598,58.25242718
22.639,-0.04699707,58.25242718
22.64,-0.046386719,58.25242718
22.641,-0.045776367,58.25242718
22.642,-0.045471191,58.25242718
22.643,-0.045471191,58.25242718
22.644,-0.045776367,58.25242718
22.645,-0.046386719,58.25242718
22.646,-0.046691895,58.25242718
22.647,-0.047302246,58.25242718
22.648,-0.047912598,58.25242718
22.649,-0.048522949,58.25242718
22.65,-0.049133301,58.25242718
22.651,-0.050048828,58.25242718
22.652,-0.050964355,58.25242718
22.653,-0.051574707,58.25242718
22.654,-0.052490234,58.25242718
22.655,-0.053100586,58.25242718
22.656,-0.053405762,58.25242718
22.657,-0.053710938,58.25242718
22.658,-0.053405762,58.25242718
22.659,-0.053405762,58.25242718
22.66,-0.053100586,58.25242718
22.661,-0.053100586,58.25242718
22.662,-0.053405762,58.25242718
22.663,-0.054016113,58.25242718
22.664,-0.054626465,58.25242718
22.665,-0.055541992,58.25242718
22.666,-0.056152344,58.25242718
22.667,-0.05645752,58.25242718
22.668,-0.056762695,58.25242718
22.669,-0.05645752,58.25242718
22.67,-0.056152344,58.25242718
22.671,-0.056152344,58.25242718
22.672,-0.055847168,58.25242718
22.673,-0.055847168,58.25242718
22.674,-0.055541992,58.25242718
22.675,-0.055236816,58.25242718
22.676,-0.054321289,58.25242718
22.677,-0.053405762,58.25242718
22.678,-0.051879883,58.25242718
22.679,-0.05065918,58.25242718
22.68,-0.048828125,58.25242718
22.681,-0.047302246,58.25242718
22.682,-0.045776367,58.25242718
22.683,-0.044250488,58.25242718
22.684,-0.042419434,58.25242718
22.685,-0.040588379,58.25242718
22.686,-0.0390625,58.25242718
22.687,-0.037841797,58.25242718
22.688,-0.03692627,58.25242718
22.689,-0.036010742,58.25242718
22.69,-0.035400391,58.25242718
22.691,-0.035400391,58.25242718
22.692,-0.035400391,58.25242718
22.693,-0.035705566,58.25242718
22.694,-0.036010742,58.25242718
22.695,-0.036315918,58.25242718
22.696,-0.036621094,58.25242718
22.697,-0.03692627,58.25242718
22.698,-0.037536621,58.25242718
22.699,-0.038146973,58.25242718
22.7,-0.039367676,58.25242718
22.701,-0.040588379,58.25242718
22.702,-0.042114258,58.25242718
22.703,-0.043334961,58.25242718
22.704,-0.04486084,58.25242718
22.705,-0.045776367,58.25242718
22.706,-0.046691895,58.25242718
22.707,-0.047302246,58.25242718
22.708,-0.048217773,58.25242718
22.709,-0.048828125,58.25242718
22.71,-0.049438477,58.25242718
22.711,-0.049743652,58.25242718
22.712,-0.050048828,58.25242718
22.713,-0.050048828,58.25242718
22.714,-0.050048828,58.25242718
22.715,-0.050048828,58.25242718
22.716,-0.050048828,58.25242718
22.717,-0.049743652,58.25242718
22.718,-0.049133301,58.25242718
22.719,-0.048217773,58.25242718
22.72,-0.047302246,58.25242718
22.721,-0.046081543,58.25242718
22.722,-0.045471191,58.25242718
22.723,-0.044555664,58.25242718
22.724,-0.043640137,58.25242718
22.725,-0.043029785,58.25242718
22.726,-0.042114258,58.25242718
22.727,-0.04119873,58.25242718
22.728,-0.040283203,58.25242718
22.729,-0.039672852,58.25242718
22.73,-0.038757324,58.25242718
22.731,-0.038146973,58.25242718
22.732,-0.037536621,58.25242718
22.733,-0.037231445,58.25242718
22.734,-0.037231445,58.25242718
22.735,-0.037231445,58.25242718
22.736,-0.037536621,58.25242718
22.737,-0.037841797,58.25242718
22.738,-0.037841797,58.25242718
22.739,-0.037536621,58.25242718
22.74,-0.037536621,58.25242718
22.741,-0.037536621,58.25242718
22.742,-0.037841797,58.25242718
22.743,-0.038452148,58.25242718
22.744,-0.0390625,58.25242718
22.745,-0.040283203,58.25242718
22.746,-0.04119873,58.25242718
22.747,-0.042114258,58.25242718
22.748,-0.043029785,58.25242718
22.749,-0.043640137,58.25242718
22.75,-0.043945313,58.25242718
22.751,-0.043945313,58.25242718
22.752,-0.044250488,58.25242718
22.753,-0.044555664,58.25242718
22.754,-0.04486084,58.25242718
22.755,-0.04486084,58.25242718
22.756,-0.045166016,58.25242718
22.757,-0.04486084,58.25242718
22.758,-0.044555664,58.25242718
22.759,-0.043640137,58.25242718
22.76,-0.042724609,58.25242718
22.761,-0.04119873,58.25242718
22.762,-0.039672852,58.25242718
22.763,-0.038146973,58.25242718
22.764,-0.036315918,58.25242718
22.765,-0.035095215,58.25242718
22.766,-0.033569336,58.25242718
22.767,-0.032348633,58.25242718
22.768,-0.030822754,58.25242718
22.769,-0.029296875,58.25242718
22.77,-0.028076172,58.25242718
22.771,-0.026855469,58.25242718
22.772,-0.026550293,58.25242718
22.773,-0.026245117,58.25242718
22.774,-0.026550293,58.25242718
22.775,-0.02746582,58.25242718
22.776,-0.028381348,58.25242718
22.777,-0.029602051,58.25242718
22.778,-0.03112793,58.25242718
22.779,-0.032348633,58.25242718
22.78,-0.033874512,58.25242718
22.781,-0.035400391,58.25242718
22.782,-0.037231445,58.25242718
22.783,-0.0390625,58.25242718
22.784,-0.040588379,58.25242718
22.785,-0.041809082,58.25242718
22.786,-0.042724609,58.25242718
22.787,-0.043640137,58.25242718
22.788,-0.044250488,58.25242718
22.789,-0.044555664,58.25242718
22.79,-0.044250488,58.25242718
22.791,-0.043640137,58.25242718
22.792,-0.042724609,58.25242718
22.793,-0.041809082,58.25242718
22.794,-0.040283203,58.25242718
22.795,-0.0390625,58.25242718
22.796,-0.037536621,58.25242718
22.797,-0.036621094,58.25242718
22.798,-0.035400391,58.25242718
22.799,-0.034484863,58.25242718
22.8,-0.033569336,58.25242718
22.801,-0.032653809,58.25242718
22.802,-0.031738281,58.25242718
22.803,-0.030822754,58.25242718
22.804,-0.030212402,58.25242718
22.805,-0.029602051,58.25242718
22.806,-0.029296875,58.25242718
22.807,-0.029602051,58.25242718
22.808,-0.029907227,58.25242718
22.809,-0.030517578,58.25242718
22.81,-0.031433105,58.25242718
22.811,-0.032043457,58.25242718
22.812,-0.032958984,58.25242718
22.813,-0.033569336,58.25242718
22.814,-0.033569336,58.25242718
22.815,-0.033874512,58.25242718
22.816,-0.033569336,58.25242718
22.817,-0.033569336,58.25242718
22.818,-0.03326416,58.25242718
22.819,-0.032653809,58.25242718
22.82,-0.032043457,58.25242718
22.821,-0.03112793,58.25242718
22.822,-0.030517578,58.25242718
22.823,-0.030212402,58.25242718
22.824,-0.029907227,58.25242718
22.825,-0.029602051,58.25242718
22.826,-0.028991699,58.25242718
22.827,-0.028381348,58.25242718
22.828,-0.02746582,58.25242718
22.829,-0.026855469,58.25242718
22.83,-0.026245117,58.25242718
22.831,-0.025634766,58.25242718
22.832,-0.02532959,58.25242718
22.833,-0.025024414,58.25242718
22.834,-0.025024414,58.25242718
22.835,-0.025024414,58.25242718
22.836,-0.02532959,58.25242718
22.837,-0.025939941,58.25242718
22.838,-0.026855469,58.25242718
22.839,-0.02746582,58.25242718
22.84,-0.028381348,58.25242718
22.841,-0.028991699,58.25242718
22.842,-0.029296875,58.25242718
22.843,-0.030212402,58.25242718
22.844,-0.03112793,58.25242718
22.845,-0.032043457,58.25242718
22.846,-0.03326416,58.25242718
22.847,-0.034179688,58.25242718
22.848,-0.035400391,58.25242718
22.849,-0.036315918,58.25242718
22.85,-0.03692627,58.25242718
22.851,-0.037536621,58.25242718
22.852,-0.038146973,58.25242718
22.853,-0.038757324,58.25242718
22.854,-0.0390625,58.25242718
22.855,-0.0390625,58.25242718
22.856,-0.038757324,58.25242718
22.857,-0.037841797,58.25242718
22.858,-0.036621094,58.25242718
22.859,-0.035095215,58.25242718
22.86,-0.033569336,58.25242718
22.861,-0.031738281,58.25242718
22.862,-0.029907227,58.25242718
22.863,-0.028076172,58.25242718
22.864,-0.026855469,58.25242718
22.865,-0.025634766,58.25242718
22.866,-0.024719238,58.25242718
22.867,-0.023803711,58.25242718
22.868,-0.023193359,58.25242718
22.869,-0.022888184,58.25242718
22.87,-0.022583008,58.25242718
22.871,-0.022583008,58.25242718
22.872,-0.022888184,58.25242718
22.873,-0.023498535,58.25242718
22.874,-0.024414063,58.25242718
22.875,-0.02532959,58.25242718
22.876,-0.026550293,58.25242718
22.877,-0.027770996,58.25242718
22.878,-0.028381348,58.25242718
22.879,-0.028991699,58.25242718
22.88,-0.028991699,58.25242718
22.881,-0.028686523,58.25242718
22.882,-0.028381348,58.25242718
22.883,-0.027770996,58.25242718
22.884,-0.026855469,58.25242718
22.885,-0.025939941,58.25242718
22.886,-0.025024414,58.25242718
22.887,-0.024414063,58.25242718
22.888,-0.023803711,58.25242718
22.889,-0.023193359,58.25242718
22.89,-0.022888184,58.25242718
22.891,-0.021972656,58.25242718
22.892,-0.021362305,58.25242718
22.893,-0.020751953,58.25242718
22.894,-0.021057129,58.25242718
22.895,-0.02166748,58.25242718
22.896,-0.023193359,58.25242718
22.897,-0.025024414,58.25242718
22.898,-0.02746582,58.25242718
22.899,-0.029907227,58.25242718
22.9,-0.032653809,58.25242718
22.901,-0.035095215,58.25242718
22.902,-0.037536621,58.25242718
22.903,-0.039367676,58.25242718
22.904,-0.040893555,58.25242718
22.905,-0.042419434,58.25242718
22.906,-0.043334961,58.25242718
22.907,-0.043945313,58.25242718
22.908,-0.044555664,58.25242718
22.909,-0.045166016,58.25242718
22.91,-0.045166016,58.25242718
22.911,-0.044555664,58.25242718
22.912,-0.043640137,58.25242718
22.913,-0.042114258,58.25242718
22.914,-0.040283203,58.25242718
22.915,-0.038452148,58.25242718
22.916,-0.036315918,58.25242718
22.917,-0.034484863,58.25242718
22.918,-0.032348633,58.25242718
22.919,-0.030212402,58.25242718
22.92,-0.028686523,58.25242718
22.921,-0.027160645,58.25242718
22.922,-0.025634766,58.25242718
22.923,-0.024414063,58.25242718
22.924,-0.023193359,58.25242718
22.925,-0.021972656,58.25242718
22.926,-0.021057129,58.25242718
22.927,-0.020141602,58.25242718
22.928,-0.019836426,58.25242718
22.929,-0.01953125,58.25242718
22.93,-0.01953125,58.25242718
22.931,-0.019836426,58.25242718
22.932,-0.020141602,58.25242718
22.933,-0.020446777,58.25242718
22.934,-0.020751953,58.25242718
22.935,-0.021057129,58.25242718
22.936,-0.02166748,58.25242718
22.937,-0.021972656,58.25242718
22.938,-0.021972656,58.25242718
22.939,-0.021972656,58.25242718
22.94,-0.021972656,58.25242718
22.941,-0.02166748,58.25242718
22.942,-0.02166748,58.25242718
22.943,-0.021972656,58.25242718
22.944,-0.021972656,58.25242718
22.945,-0.022277832,58.25242718
22.946,-0.022277832,58.25242718
22.947,-0.022277832,58.25242718
22.948,-0.022277832,58.25242718
22.949,-0.022277832,58.25242718
22.95,-0.021972656,58.25242718
22.951,-0.02166748,58.25242718
22.952,-0.021362305,58.25242718
22.953,-0.021362305,58.25242718
22.954,-0.021057129,58.25242718
22.955,-0.021057129,58.25242718
22.956,-0.021057129,58.25242718
22.957,-0.021057129,58.25242718
22.958,-0.020751953,58.25242718
22.959,-0.020446777,58.25242718
22.96,-0.020141602,58.25242718
22.961,-0.019836426,58.25242718
22.962,-0.01953125,58.25242718
22.963,-0.018920898,58.25242718
22.964,-0.018005371,58.25242718
22.965,-0.017089844,58.25242718
22.966,-0.015563965,58.25242718
22.967,-0.014038086,58.25242718
22.968,-0.012512207,58.25242718
22.969,-0.010375977,58.25242718
22.97,-0.007629395,58.25242718
22.971,-0.004577637,58.25242718
22.972,-0.001525879,58.25242718
22.973,0.001220703,58.25242718
22.974,0.003662109,58.25242718
22.975,0.005493164,58.25242718
22.976,0.007019043,58.25242718
22.977,0.008544922,58.25242718
22.978,0.009765625,58.25242718
22.979,0.010986328,58.25242718
22.98,0.012207031,58.25242718
22.981,0.012817383,58.25242718
22.982,0.013427734,58.25242718
22.983,0.013427734,58.25242718
22.984,0.013122559,58.25242718
22.985,0.012512207,58.25242718
22.986,0.01159668,58.25242718
22.987,0.010375977,58.25242718
22.988,0.009155273,58.25242718
22.989,0.00793457,58.25242718
22.99,0.007019043,58.25242718
22.991,0.006713867,58.25242718
22.992,0.007019043,58.25242718
22.993,0.007629395,58.25242718
22.994,0.008850098,58.25242718
22.995,0.010375977,58.25242718
22.996,0.012207031,58.25242718
22.997,0.014343262,58.25242718
22.998,0.016784668,58.25242718
22.999,0.019836426,58.25242718
23,0.022888184,58.25242718
23.001,0.026245117,58.25242718
23.002,0.029907227,58.25242718
23.003,0.033569336,58.25242718
23.004,0.037536621,58.25242718
23.005,0.04119873,58.25242718
23.006,0.044555664,58.25242718
23.007,0.047607422,58.25242718
23.008,0.050048828,58.25242718
23.009,0.052185059,58.25242718
23.01,0.054321289,58.25242718
23.011,0.056152344,58.25242718
23.012,0.058288574,58.25242718
23.013,0.060119629,58.25242718
23.014,0.061950684,58.25242718
23.015,0.063171387,58.25242718
23.016,0.06439209,58.25242718
23.017,0.065917969,58.25242718
23.018,0.067138672,58.25242718
23.019,0.068359375,58.25242718
23.02,0.068969727,58.25242718
23.021,0.069274902,58.25242718
23.022,0.069274902,58.25242718
23.023,0.068359375,58.25242718
23.024,0.067443848,58.25242718
23.025,0.066223145,58.25242718
23.026,0.065307617,58.25242718
23.027,0.064086914,58.25242718
23.028,0.063171387,58.25242718
23.029,0.061950684,58.25242718
23.03,0.060119629,58.25242718
23.031,0.058288574,58.25242718
23.032,0.056152344,58.25242718
23.033,0.054016113,58.25242718
23.034,0.051574707,58.25242718
23.035,0.049133301,58.25242718
23.036,0.046691895,58.25242718
23.037,0.044250488,58.25242718
23.038,0.042114258,58.25242718
23.039,0.040283203,58.25242718
23.04,0.038757324,58.25242718
23.041,0.037231445,58.25242718
23.042,0.035705566,58.25242718
23.043,0.034179688,58.25242718
23.044,0.032653809,58.25242718
23.045,0.03112793,58.25242718
23.046,0.028991699,58.25242718
23.047,0.027160645,58.25242718
23.048,0.024414063,58.25242718
23.049,0.02166748,58.25242718
23.05,0.018615723,58.25242718
23.051,0.014953613,58.25242718
23.052,0.011291504,58.25242718
23.053,0.007019043,58.25242718
23.054,0.002746582,58.25242718
23.055,-0.001831055,58.25242718
23.056,-0.006103516,58.25242718
23.057,-0.010070801,58.25242718
23.058,-0.014038086,58.25242718
23.059,-0.018005371,58.25242718
23.06,-0.02166748,58.25242718
23.061,-0.02532959,58.25242718
23.062,-0.028381348,58.25242718
23.063,-0.031433105,58.25242718
23.064,-0.033874512,58.25242718
23.065,-0.035705566,58.25242718
23.066,-0.037231445,58.25242718
23.067,-0.038452148,58.25242718
23.068,-0.039367676,58.25242718
23.069,-0.039672852,58.25242718
23.07,-0.039978027,58.25242718
23.071,-0.039367676,58.25242718
23.072,-0.038757324,58.25242718
23.073,-0.037841797,58.25242718
23.074,-0.037231445,58.25242718
23.075,-0.036621094,58.25242718
23.076,-0.036315918,58.25242718
23.077,-0.036010742,58.25242718
23.078,-0.036010742,58.25242718
23.079,-0.036315918,58.25242718
23.08,-0.03692627,58.25242718
23.081,-0.037841797,58.25242718
23.082,-0.0390625,58.25242718
23.083,-0.040283203,58.25242718
23.084,-0.041809082,58.25242718
23.085,-0.043334961,58.25242718
23.086,-0.04486084,58.25242718
23.087,-0.046691895,58.25242718
23.088,-0.048522949,58.25242718
23.089,-0.050354004,58.25242718
23.09,-0.051879883,58.25242718
23.091,-0.053100586,58.25242718
23.092,-0.054321289,58.25242718
23.093,-0.055541992,58.25242718
23.094,-0.05645752,58.25242718
23.095,-0.057373047,58.25242718
23.096,-0.057983398,58.25242718
23.097,-0.058288574,58.25242718
23.098,-0.058288574,58.25242718
23.099,-0.057983398,58.25242718
23.1,-0.057678223,58.25242718
23.101,-0.057067871,58.25242718
23.102,-0.056762695,58.25242718
23.103,-0.056152344,58.25242718
23.104,-0.055847168,58.25242718
23.105,-0.055541992,58.25242718
23.106,-0.055541992,58.25242718
23.107,-0.055236816,58.25242718
23.108,-0.054931641,58.25242718
23.109,-0.054321289,58.25242718
23.11,-0.053710938,58.25242718
23.111,-0.053405762,58.25242718
23.112,-0.053100586,58.25242718
23.113,-0.053100586,58.25242718
23.114,-0.053100586,58.25242718
23.115,-0.053100586,58.25242718
23.116,-0.053405762,58.25242718
23.117,-0.053710938,58.25242718
23.118,-0.054016113,58.25242718
23.119,-0.054626465,58.25242718
23.12,-0.054931641,58.25242718
23.121,-0.055541992,58.25242718
23.122,-0.055847168,58.25242718
23.123,-0.056152344,58.25242718
23.124,-0.056152344,58.25242718
23.125,-0.055847168,58.25242718
23.126,-0.055847168,58.25242718
23.127,-0.056152344,58.25242718
23.128,-0.05645752,58.25242718
23.129,-0.056762695,58.25242718
23.13,-0.057067871,58.25242718
23.131,-0.058288574,58.25242718
23.132,-0.060119629,58.25242718
23.133,-0.062866211,58.25242718
23.134,-0.066833496,58.25242718
23.135,-0.071716309,58.25242718
23.136,-0.077819824,58.25242718
23.137,-0.084838867,58.25242718
23.138,-0.092773438,58.25242718
23.139,-0.101013184,58.25242718
23.14,-0.109863281,58.25242718
23.141,-0.119018555,58.25242718
23.142,-0.127868652,58.25242718
23.143,-0.136108398,58.25242718
23.144,-0.143432617,58.25242718
23.145,-0.149536133,58.25242718
23.146,-0.154418945,58.25242718
23.147,-0.157165527,58.25242718
23.148,-0.157775879,58.25242718
23.149,-0.155639648,58.25242718
23.15,-0.15045166,58.25242718
23.151,-0.141601563,58.25242718
23.152,-0.129089355,58.25242718
23.153,-0.112915039,58.25242718
23.154,-0.092468262,58.25242718
23.155,-0.068359375,58.25242718
23.156,-0.040283203,58.25242718
23.157,-0.00793457,58.25242718
23.158,0.028076172,58.25242718
23.159,0.067443848,58.25242718
23.16,0.109863281,58.25242718
23.161,0.155334473,58.25242718
23.162,0.203552246,58.25242718
23.163,0.254211426,58.25242718
23.164,0.30670166,58.25242718
23.165,0.360717773,58.25242718
23.166,0.415649414,58.25242718
23.167,0.471496582,58.25242718
23.168,0.527648926,58.25242718
23.169,0.582885742,58.25242718
23.17,0.637512207,58.25242718
23.171,0.690002441,58.25242718
23.172,0.740356445,58.25242718
23.173,0.787963867,58.25242718
23.174,0.832214355,58.25242718
23.175,0.87310791,58.25242718
23.176,0.910644531,58.25242718
23.177,0.944824219,58.25242718
23.178,0.974731445,58.25242718
23.179,1.000671387,58.25242718
23.18,1.02142334,58.25242718
23.181,1.036987305,58.25242718
23.182,1.046447754,58.25242718
23.183,1.049194336,58.25242718
23.184,1.044311523,58.25242718
23.185,1.032104492,58.25242718
23.186,1.012268066,58.25242718
23.187,0.985107422,58.25242718
23.188,0.950622559,58.25242718
23.189,0.909423828,58.25242718
23.19,0.861816406,58.25242718
23.191,0.808105469,58.25242718
23.192,0.748596191,60
23.193,0.683898926,60
23.194,0.615234375,60
23.195,0.543823242,60
23.196,0.470581055,60
23.197,0.397033691,60
23.198,0.324707031,60
23.199,0.254211426,60
23.2,0.18737793,60
23.201,0.124816895,60
23.202,0.067749023,60
23.203,0.016479492,60
23.204,-0.028686523,60
23.205,-0.067138672,60
23.206,-0.099182129,60
23.207,-0.124816895,60
23.208,-0.144348145,60
23.209,-0.158081055,60
23.21,-0.166625977,60
23.211,-0.170593262,60
23.212,-0.170898438,60
23.213,-0.167541504,60
23.214,-0.16204834,60
23.215,-0.154418945,60
23.216,-0.145568848,60
23.217,-0.136108398,60
23.218,-0.126647949,60
23.219,-0.1171875,60
23.22,-0.108032227,60
23.221,-0.09979248,60
23.222,-0.092468262,60
23.223,-0.085754395,60
23.224,-0.08026123,60
23.225,-0.075683594,60
23.226,-0.07232666,60
23.227,-0.069885254,60
23.228,-0.068969727,60
23.229,-0.069274902,60
23.23,-0.070495605,60
23.231,-0.072631836,60
23.232,-0.075378418,60
23.233,-0.078735352,60
23.234,-0.081787109,60
23.235,-0.085144043,60
23.236,-0.087890625,60
23.237,-0.090332031,60
23.238,-0.092468262,60
23.239,-0.093688965,60
23.24,-0.094909668,60
23.241,-0.095825195,60
23.242,-0.097045898,60
23.243,-0.097961426,60
23.244,-0.098876953,60
23.245,-0.099487305,60
23.246,-0.09979248,60
23.247,-0.099487305,60
23.248,-0.099182129,60
23.249,-0.098266602,60
23.25,-0.097351074,60
23.251,-0.096130371,60
23.252,-0.094909668,60
23.253,-0.093383789,60
23.254,-0.092163086,60
23.255,-0.090942383,60
23.256,-0.08972168,60
23.257,-0.088500977,60
23.258,-0.086975098,60
23.259,-0.085754395,60
23.26,-0.084228516,60
23.261,-0.082092285,60
23.262,-0.079956055,60
23.263,-0.077514648,60
23.264,-0.075378418,60
23.265,-0.073242188,60
23.266,-0.071105957,60
23.267,-0.069580078,60
23.268,-0.068054199,60
23.269,-0.067138672,60
23.27,-0.066833496,60
23.271,-0.06652832,60
23.272,-0.066223145,60
23.273,-0.066223145,60
23.274,-0.066223145,60
23.275,-0.066223145,60
23.276,-0.06652832,60
23.277,-0.066833496,60
23.278,-0.067138672,60
23.279,-0.067443848,60
23.28,-0.067443848,60
23.281,-0.067749023,60
23.282,-0.067749023,60
23.283,-0.067749023,60
23.284,-0.067443848,60
23.285,-0.067443848,60
23.286,-0.066833496,60
23.287,-0.065917969,60
23.288,-0.065002441,60
23.289,-0.063476563,60
23.29,-0.061950684,60
23.291,-0.06072998,60
23.292,-0.059204102,60
23.293,-0.057983398,60
23.294,-0.057067871,60
23.295,-0.056152344,60
23.296,-0.055236816,60
23.297,-0.054626465,60
23.298,-0.054016113,60
23.299,-0.053710938,60
23.3,-0.053405762,60
23.301,-0.053100586,60
23.302,-0.052490234,60
23.303,-0.052185059,60
23.304,-0.051879883,60
23.305,-0.051269531,60
23.306,-0.05065918,60
23.307,-0.049743652,60
23.308,-0.048217773,60
23.309,-0.046691895,60
23.31,-0.045166016,60
23.311,-0.043029785,60
23.312,-0.040893555,60
23.313,-0.038757324,60
23.314,-0.036621094,60
23.315,-0.034179688,60
23.316,-0.032043457,60
23.317,-0.029296875,60
23.318,-0.026550293,60
23.319,-0.024108887,60
23.32,-0.021362305,60
23.321,-0.019226074,60
23.322,-0.01739502,60
23.323,-0.016174316,60
23.324,-0.014953613,60
23.325,-0.014038086,60
23.326,-0.013427734,60
23.327,-0.013427734,60
23.328,-0.013122559,60
23.329,-0.013122559,60
23.33,-0.013122559,60
23.331,-0.012817383,60
23.332,-0.012817383,60
23.333,-0.012512207,60
23.334,-0.012512207,60
23.335,-0.012207031,60
23.336,-0.01159668,60
23.337,-0.010681152,60
23.338,-0.009460449,60
23.339,-0.00793457,60
23.34,-0.006103516,60
23.341,-0.004272461,60
23.342,-0.00213623,60
23.343,0,60
23.344,0.001831055,60
23.345,0.003967285,60
23.346,0.00579834,60
23.347,0.007629395,60
23.348,0.008850098,60
23.349,0.009765625,60
23.35,0.010375977,60
23.351,0.010986328,60
23.352,0.010986328,60
23.353,0.010986328,60
23.354,0.010375977,60
23.355,0.009765625,60
23.356,0.009155273,60
23.357,0.008239746,60
23.358,0.007629395,60
23.359,0.006713867,60
23.36,0.006408691,60
23.361,0.006408691,60
23.362,0.006713867,60
23.363,0.00793457,60
23.364,0.009460449,60
23.365,0.011291504,60
23.366,0.01373291,60
23.367,0.016479492,60
23.368,0.019226074,60
23.369,0.022277832,60
23.37,0.024719238,60
23.371,0.02746582,60
23.372,0.030212402,60
23.373,0.032653809,60
23.374,0.035400391,60
23.375,0.037841797,60
23.376,0.039978027,60
23.377,0.042114258,60
23.378,0.043334961,60
23.379,0.044555664,60
23.38,0.04486084,60
23.381,0.04486084,60
23.382,0.044555664,60
23.383,0.043945313,60
23.384,0.043334961,60
23.385,0.043029785,60
23.386,0.043029785,60
23.387,0.043334961,60
23.388,0.044250488,60
23.389,0.04486084,60
23.39,0.045471191,60
23.391,0.046386719,60
23.392,0.04699707,60
23.393,0.047912598,60
23.394,0.049438477,60
23.395,0.050964355,60
23.396,0.053100586,60
23.397,0.055541992,60
23.398,0.058288574,60
23.399,0.061035156,60
23.4,0.063781738,60
23.401,0.066223145,60
23.402,0.068969727,60
23.403,0.071411133,60
23.404,0.073852539,60
23.405,0.076293945,60
23.406,0.078430176,60
23.407,0.080871582,60
23.408,0.083007813,60
23.409,0.085144043,60
23.41,0.087280273,60
23.411,0.089416504,60
23.412,0.091247559,60
23.413,0.093078613,60
23.414,0.094909668,60
23.415,0.096435547,60
23.416,0.097961426,60
23.417,0.099182129,60
23.418,0.100402832,60
23.419,0.101318359,60
23.42,0.101928711,60
23.421,0.102539063,60
23.422,0.10345459,60
23.423,0.104675293,60
23.424,0.10559082,60
23.425,0.106811523,60
23.426,0.108032227,60
23.427,0.10925293,60
23.428,0.110473633,60
23.429,0.111999512,60
23.43,0.113525391,60
23.431,0.11505127,60
23.432,0.116271973,60
23.433,0.117492676,60
23.434,0.118713379,60
23.435,0.119628906,60
23.436,0.120544434,60
23.437,0.121154785,60
23.438,0.121154785,60
23.439,0.121154785,60
23.44,0.120544434,60
23.441,0.11932373,60
23.442,0.117492676,60
23.443,0.114746094,60
23.444,0.111694336,60
23.445,0.108032227,60
23.446,0.104675293,60
23.447,0.101013184,60
23.448,0.097351074,60
23.449,0.093383789,60
23.45,0.089416504,60
23.451,0.085449219,60
23.452,0.081481934,60
23.453,0.077514648,60
23.454,0.073547363,60
23.455,0.07019043,60
23.456,0.067138672,60
23.457,0.064086914,60
23.458,0.061340332,60
23.459,0.058288574,60
23.46,0.055541992,60
23.461,0.053100586,60
23.462,0.05065918,60
23.463,0.048217773,60
23.464,0.045776367,60
23.465,0.042724609,60
23.466,0.039367676,60
23.467,0.036010742,60
23.468,0.032043457,60
23.469,0.02746582,60
23.47,0.022583008,60
23.471,0.01739502,60
23.472,0.012512207,60
23.473,0.007324219,60
23.474,0.00213623,60
23.475,-0.003051758,60
23.476,-0.008544922,60
23.477,-0.014343262,60
23.478,-0.019836426,60
23.479,-0.025634766,60
23.48,-0.031433105,60
23.481,-0.036621094,60
23.482,-0.041503906,60
23.483,-0.046081543,60
23.484,-0.050354004,60
23.485,-0.054321289,60
23.486,-0.057983398,60
23.487,-0.061340332,60
23.488,-0.064086914,60
23.489,-0.066833496,60
23.49,-0.068969727,60
23.491,-0.070495605,60
23.492,-0.072021484,60
23.493,-0.072937012,60
23.494,-0.073547363,60
23.495,-0.073852539,60
23.496,-0.074157715,60
23.497,-0.074462891,60
23.498,-0.074768066,60
23.499,-0.075073242,60
23.5,-0.075073242,60
23.501,-0.075378418,60
23.502,-0.075378418,60
23.503,-0.075683594,60
23.504,-0.076293945,60
23.505,-0.076904297,60
23.506,-0.077514648,60
23.507,-0.078430176,60
23.508,-0.079345703,60
23.509,-0.080871582,60
23.51,-0.082092285,60
23.511,-0.083618164,60
23.512,-0.084533691,60
23.513,-0.085754395,60
23.514,-0.086669922,60
23.515,-0.087280273,60
23.516,-0.088195801,60
23.517,-0.088806152,60
23.518,-0.088806152,60
23.519,-0.088806152,60
23.52,-0.088500977,60
23.521,-0.088195801,60
23.522,-0.087890625,60
23.523,-0.087890625,60
23.524,-0.087890625,60
23.525,-0.087585449,60
23.526,-0.087585449,60
23.527,-0.087585449,60
23.528,-0.087280273,60
23.529,-0.086975098,60
23.53,-0.086975098,60
23.531,-0.086669922,60
23.532,-0.086669922,60
23.533,-0.086364746,60
23.534,-0.085449219,60
23.535,-0.084533691,60
23.536,-0.083618164,60
23.537,-0.082702637,60
23.538,-0.081787109,60
23.539,-0.080871582,60
23.54,-0.08026123,60
23.541,-0.079650879,60
23.542,-0.079040527,60
23.543,-0.078430176,60
23.544,-0.077514648,60
23.545,-0.077209473,60
23.546,-0.076904297,60
23.547,-0.076904297,60
23.548,-0.076904297,60
23.549,-0.077209473,60
23.55,-0.078125,60
23.551,-0.078735352,60
23.552,-0.079956055,60
23.553,-0.081176758,60
23.554,-0.082092285,60
23.555,-0.082397461,60
23.556,-0.082397461,60
23.557,-0.081481934,60
